Time (s),SwitchedCurrent,AveragedCurrent,LinearizedCurrent,SwitchedVoltage,AveragedVoltage,LinearizedVoltage
0.02338388300665,3.07106879260381,4.63212648743082,6.17616865054366,46.2566242074416,45.5079731995057,60.6772975887542
0.0233838830066506,3.07106879233459,4.63212648743133,6.17616865054434,46.256624207338,45.5079731995111,60.6772975887615
0.0233999999999993,4.65730851705513,4.64445098627037,6.1926013165901,45.1475498379495,45.6384674609209,60.8512899419385
0.0234,4.65730851712141,4.64445098627088,6.19260131659078,45.1475498379589,45.6384674609263,60.8512899419457
0.0234161511787926,6.23632784819647,4.65668217735463,6.20890957212776,46.5791747403073,45.768064751621,61.0240863314254
0.0234161511787933,6.23632784825958,4.65668217735513,6.20890957212842,46.5791747404124,45.7680647516264,61.0240863314325
0.0234199999999993,4.67396473483147,4.6595791894182,6.21277225491448,46.878412547341,45.7987740167473,61.0650320192842
0.02342,4.67396473456085,4.6595791894187,6.21277225491515,46.8784125473401,45.7987740167527,61.0650320192913
0.0234238407678642,3.11460804538132,4.66246334867224,6.21661780061815,46.5784992118074,45.8293522763728,61.1058030331277
0.0234238407678649,3.11460804511138,4.66246334867274,6.21661780061882,46.5784992117045,45.8293522763781,61.1058030331347
0.0234399999999993,4.68748884119929,4.67452344044313,6.23269792311173,45.4735413210176,45.9572725145208,61.2763633548416
0.02344,4.68748884126485,4.67452344044362,6.23269792311239,45.4735413210269,45.9572725145261,61.2763633548486
0.0234561927202026,6.25319311904993,4.6864876812647,6.24865024392293,46.8947529632488,46.0842697769606,61.4456930416367
0.0234561927202032,6.25319311911235,4.68648768126519,6.24865024392359,46.894752963353,46.0842697769658,61.4456930416437
0.0234599999999993,4.70373992546481,4.68928314991392,6.25237753535865,47.1877765637551,46.1139566989503,61.4852756049486
0.02346,4.7037399251935,4.68928314991441,6.2523775353593,47.1877765637541,46.1139566989555,61.4852756049555
0.0234637994986501,3.15719429021568,4.69206621720987,6.25608829166854,46.8930389693019,46.1435171780817,61.5246895776695
0.0234637994986508,3.15719428994504,4.69206621721035,6.25608829166919,46.8930389691998,46.1435171780869,61.5246895776765
0.0234799999999993,4.71692971074881,4.70385773421629,6.2718103145035,45.7921246655689,46.2688203840316,61.6917605207143
0.02348,4.71692971081366,4.70385773421678,6.27181031450414,45.7921246655781,46.2688203840367,61.6917605207212
0.0234962332806964,6.26953675303093,4.71555089405876,6.2874011938685,47.2029435907556,46.3931749647848,61.857566629896
0.0234962332806971,6.26953675309266,4.71555089405924,6.28740119386913,47.2029435908587,46.3931749647898,61.8575666299028
0.0234999999999993,4.7327708035491,4.71824661857674,6.2909954931038,47.4899284085359,46.4218574565546,61.8958099524714
0.0235,4.7327708032757,4.71824661857721,6.29099549310444,47.4899284085348,46.4218574565597,61.8958099524782
0.0235037592055754,3.19881470555769,4.72093037848998,6.2945738395225,47.2002002731428,46.4504179226585,61.9338905741507
0.0235037592055761,3.19881470528637,4.72093037849045,6.29457383952314,47.2002002730414,46.4504179226635,61.9338905741575
0.0235199999999993,4.7456264489354,4.73244923460543,6.30993231394537,46.103248197289,46.5730618742427,62.0974158434963
0.02352,4.7456264489999,4.7324492346059,6.309932313946,46.103248197298,46.5730618742477,62.097415843503
0.0235362728539222,6.2853621688623,4.74386726741428,6.32515635695657,47.5037051538353,46.6947319265578,62.2596425790249
0.0235362728539228,6.28536216892337,4.74386726741475,6.32515635695719,47.5037051539375,46.6947319265628,62.2596425790315
0.0235399999999993,4.76105278583559,4.74646502197391,6.3286200295566,47.7848250112585,46.7224276682391,62.2965702343896
0.02354,4.76105278556154,4.74646502197437,6.32862002955722,47.7848250112573,46.7224276682441,62.2965702343963
0.0235437198950557,3.23945671884617,4.74905123404342,6.33206831219277,47.4999409799171,46.7500056572087,62.3333408860528
0.0235437198950563,3.23945671857135,4.74905123404389,6.33206831219339,47.4999409798154,46.7500056572136,62.3333408860594
0.0235599999999993,4.77357451532345,4.76029342681593,6.34705790180996,46.4068614642434,46.8699489414641,62.49326526264
0.02356,4.77357451538727,4.76029342681639,6.34705790181057,46.4068614642523,46.869948941469,62.4932652626465
0.0235763114336858,6.30067277068154,4.77143237099243,6.36190982729701,47.7969973130035,46.9888934472743,62.6518579348369
0.0235763114336865,6.30067277074258,4.77143237099289,6.36190982729762,47.7969973131058,46.9888934472792,62.6518579348434
0.0235799999999993,4.78858142001832,4.7739339028784,6.3652452030941,48.0724244381863,47.0156198689793,62.6874931633687
0.02358,4.78858141974362,4.77393390287886,6.3652452030947,48.0724244381851,47.0156198689842,62.6874931633751
0.0235836815733531,3.27910803234626,4.77642429997976,6.36856573250755,47.7922201298474,47.0422326678943,62.7229768948052
0.0235836815733538,3.27910803207078,4.77642429998022,6.36856573250816,47.7922201297464,47.0422326678991,62.7229768948117
0.0235999999999993,4.80076948249468,4.78738591261982,6.3831812156201,46.7029152473588,47.1594347001568,62.8792462700528
0.0236,4.80076948255784,4.78738591262026,6.38318121562069,46.7029152473676,47.1594347001616,62.8792462700592
0.0236163490139518,6.31547192491877,4.79824189594936,6.39765585988183,48.0827808596594,47.2756134923993,63.034151323598
0.0236163490139525,6.31547192497917,4.7982418959498,6.39765585988243,48.0827808597608,47.275613492404,63.0341513236043
0.0236199999999993,4.8153523694058,4.80064892408676,6.40086523073018,48.352685760169,47.3013877581086,63.0685170106551
0.02362,4.81535236913048,4.80064892408721,6.40086523073076,48.3526857601677,47.3013877581134,63.0685170106614
0.0236236442465757,3.31775661430539,4.80304521081984,6.404060279713,48.0769978081411,47.3270523894014,63.1027365185559
0.0236236442465764,3.31775661402927,4.80304521082028,6.40406027971359,48.0769978080408,47.3270523894062,63.1027365185622
0.0236399999999993,4.82720704472181,4.81372241404205,6.41829655110497,46.9913616034968,47.4414734374574,63.2552979150218
0.02364,4.82720704478465,4.81372241404249,6.41829655110555,46.9913616035054,47.4414734374621,63.2552979150281
0.0236563855888444,6.32976296493544,4.82429165327049,6.43238887028297,48.3610177382856,47.5548472166184,63.406462953986
0.0236563855888451,6.32976296499521,4.82429165327092,6.43238887028355,48.3610177383861,47.5548472166231,63.4064629539922
0.0236599999999993,4.84136142209085,4.82660586653362,6.43547448799638,48.6255691835284,47.5796862076858,63.4395816084991
0.02366,4.84136142181348,4.82660586653405,6.43547448799695,48.625569183527,47.5796862076904,63.4395816085052
0.023663607920676,3.35539071123739,4.82890971763581,6.43854628948839,48.3542352681634,47.6044194126283,63.4725592149014
0.0236636079206767,3.35539071096065,4.82890971763624,6.43854628948896,48.3542352680637,47.6044194126329,63.4725592149076
0.0236799999999993,4.852883012278,4.83929877293239,6.4523983636139,47.272153763747,47.7160206135507,63.6213608162024
0.02368,4.85288301234021,4.83929877293282,6.45239836361446,47.2721537637555,47.7160206135553,63.6213608162085
0.0236964211526483,6.34354918136258,4.84957757646809,6.46610343519259,48.6316710793908,47.8265509725473,63.7687346292477
0.023696421152649,6.34354918142174,4.84957757646851,6.46610343519314,48.6316710794904,47.8265509725518,63.7687346292537
0.0236999999999993,4.86660448170012,4.85180063213554,6.46906750943145,48.8910360940642,47.8504712721465,63.8006283620595
0.0237,4.86660448142216,4.85180063213596,6.469067509432,48.8910360940627,47.850471272151,63.8006283620655
0.0237035726014503,3.39199884284305,4.8540136908928,6.47201825445071,48.6238949646513,47.8742894953362,63.8323859929799
0.023703572601451,3.3919988425657,4.85401369089322,6.47201825445126,48.6238949645523,47.8742894953407,63.8323859929858
0.0237199999999993,4.87779331211645,4.86411095073578,6.4854812674438,47.5452462881109,47.9830328761584,63.9773771676837
0.02372,4.87779331217805,4.8641109507362,6.48548126744434,47.5452462881192,47.9830328761628,63.9773771676896
0.0237364556998096,6.35683381992712,4.87409572034632,6.49879429351654,48.8947049716835,48.0906823152973,64.120909752601
0.0237364556998103,6.3568338199857,4.87409572034673,6.49879429351709,48.8947049717823,48.0906823153016,64.1209097526069
0.0237399999999993,4.89107757674752,4.87622924254467,6.50163898978906,49.149048754762,48.1137001925952,64.1516002556154
0.02374,4.89107757646899,4.87622924254507,6.5016389897896,49.1490487547604,48.1137001925995,64.1516002556212
0.0237435382945377,3.42756981941404,4.87835311927344,6.50447082544172,48.8859402601581,48.1366195661893,64.1821594203569
0.0237435382945384,3.4275698191361,4.87835311927385,6.50447082544225,48.8859402600597,48.1366195661936,64.1821594203627
0.0237599999999993,4.90193400565523,4.88815502900288,6.51754003826077,47.8105949542023,48.2424680624105,64.3232907477001
0.02376,4.90193400571655,4.88815502900328,6.5175400382613,47.8105949542105,48.2424680624148,64.3232907477059
0.0237764892249366,6.36962008505615,4.89784226151315,6.53045634845413,49.1500848064461,48.3472000074872,64.4629333416257
0.0237764892249373,6.36962008511415,4.89784226151354,6.53045634845465,49.150084806544,48.3472000074914,64.4629333416313
0.0237799999999993,4.91477686129291,4.89988783974256,6.53318378612193,49.3995707199909,48.369331402158,64.4924418678143
0.02378,4.91477686101237,4.89988783974296,6.53318378612245,49.3995707199892,48.3693314021622,64.49244186782
0.023783505005419,3.4620927420593,4.90192411032249,6.53589881358216,49.1403358180894,48.391367730492,64.52182363892
0.0237835050054197,3.4620927417808,4.90192411032288,6.53589881358268,49.1403358179917,48.3913677304962,64.5218236389256
0.0237999999999993,4.92530126223754,4.91142721119093,6.54856961460526,48.0681568604006,48.4942852040367,64.6590469351549
0.0238,4.92530126229827,4.91142721119132,6.54856961460578,48.0681568604087,48.4942852040409,64.6590469351605
0.0238165217228006,6.38191112209645,4.9208135002297,6.56108466650018,49.3977770403406,48.5960640269317,64.7947520314455
0.0238165217228013,6.38191112215449,4.92081350023008,6.56108466650069,49.3977770404387,48.5960640269358,64.7947520314511
0.0238199999999993,4.93769860573494,4.922772687953,6.56369691685257,49.6425665819148,48.6173245344261,64.8230993747722
0.02382,4.93769860545386,4.92277268795338,6.56369691685308,49.642566581913,48.6173245344302,64.8230993747777
0.0238234727394161,3.49555700082431,4.92472289237021,6.56629718946057,49.3870473496434,48.6384932793625,64.8513243680391
0.0238234727394168,3.49555700054237,4.92472289237059,6.56629718946108,49.3870473495452,48.6384932793666,64.8513243680446
0.0238399999999993,4.94789137221094,4.9339238219484,6.57856509579454,48.317890241321,48.7384445355347,64.9845927103664
0.02384,4.94789137227111,4.93392382194878,6.57856509579504,48.3178902413289,48.7384445355388,64.9845927103718
